FILENAME,websites,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
17942.txt,https://www.dfg.de,17,www.dfg.de,10,0,de,100,1,0.0326503,0.025825356,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,1373,1536,1,fg,66.66666667,66.66666667,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,26,4,33,116,0,39,1
781257.txt,https://www.town.medfield.net,28,www.town.medfield.net,21,0,net,100,0.692307692,0.0384199,0.056787212,3,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,2688,1031,1,townmedfield,0,0,1,0,1,1,0,1,1,4,0,1,0,1,0,1,1,0,1,0,26,22,68,0,9,1
110488.txt,https://www.cybavo.com,21,www.cybavo.com,14,0,com,100,1,0.5229071,0.059904061,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1405,2961,1,cybavo,100,100,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,7,6,5,15,0,17,1
115367.txt,https://www.morningstar.co.jp,28,www.morningstar.co.jp,21,0,jp,100,0.857142857,0.0230451,0.062004666,2,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,1552,481,1,morningstarco,0,0,1,0,1,1,0,1,1,3,0,1,0,1,0,0,0,0,1,87,10,73,258,7,80,1
mw2703.txt,http://www.mob.netau.net,23,www.mob.netau.net,17,0,net,68.89264582,0.666666667,0.0384199,0.064957972,3,2,0,0,0,10,0.435,0,0,0,0,0,2,0.087,0,9,50,1,mobtau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7969872.txt,http://ab-tdod5.ml/communityamerica/,35,ab-tdod5.ml,11,0,ml,43.10344828,0.75,0.0001306,0.058396462,2,0,0,0,0,24,0.686,1,0.029,0,0,0,3,0.086,0,57,13177,1,ab-tdod5communityamerica,0,100,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,8,15,2,0,0,0
176446.txt,https://www.vtwonen.nl,21,www.vtwonen.nl,14,0,nl,100,1,0.0082003,0.055188558,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1902,8047,1,vtwoe,0,0,0,1,1,1,0,1,0,2,0,1,1,1,0,1,1,0,1,101,7,24,208,1,244,1
700705.txt,https://www.emubands.com,23,www.emubands.com,16,0,com,100,1,0.5229071,0.060599653,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,670,2558,1,emubands,100,100,1,1,1,0,0,1,0,2,0,1,0,1,0,0,1,0,1,32,1,17,45,1,53,1
83617.txt,https://www.quinapalus.com,25,www.quinapalus.com,18,0,com,100,1,0.5229071,0.0539821,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,285,312,1,quinapalus,100,100,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,10,1
220479.txt,https://www.wwf.nl,17,www.wwf.nl,10,0,nl,100,1,0.0082003,0.023522805,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,1668,2134,1,wwf,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,1,41,2,11,280,18,22,1
563692.txt,https://www.chakanaskyalpacas.com,32,www.chakanaskyalpacas.com,25,0,com,100,1,0.5229071,0.058735807,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,683,2947,1,chakanaskyalpacas,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,17,10,31,32,0,9,1
784796.txt,https://www.directory.gov.hk,27,www.directory.gov.hk,20,0,hk,100,0.769230769,0.0008316,0.05510771,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,341,4118,1,directorygov,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,3,22,14,4,8,1
177150.txt,https://www.idcpc.org.cn,23,www.idcpc.org.cn,16,0,cn,100,0.666666667,0.0033218,0.058844161,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,2588,381,1,idporg,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,106,28,11,12,0,49,1
386663.txt,https://www.artm.pref.hyogo.jp,29,www.artm.pref.hyogo.jp,22,0,jp,100,0.4,0.0230451,0.051990313,2,3,0,0,0,14,0.483,0,0,0,0,0,3,0.103,1,1902,4131,1,artmprefhyogo,0,0,1,0,1,0,0,1,2,1,0,1,1,0,0,0,0,0,1,77,5,20,191,6,127,1
714734.txt,https://www.obstetanesthesia.com,31,www.obstetanesthesia.com,24,0,com,100,1,0.5229071,0.067153636,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,6859,26824,1,obstetanesthesia,100,100,0,1,1,0,0,0,1,12,0,1,1,1,0,0,1,1,1,3,27,16,28,1,42,1
8076210.txt,https://linkpop.com/consullimasilvas,36,linkpop.com,11,0,com,40.93068262,1,0.5229071,0.057357689,3,0,0,0,0,26,0.722,0,0,0,0,0,2,0.056,1,40,4385,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,7,0
8048708.txt,https://hbcd-f016c.firebaseapp.com/,35,hbcd-f016c.firebaseapp.com,26,0,com,67.98159106,0.681818182,0.5229071,0.047360372,3,1,0,0,0,20,0.571,3,0.086,0,0,0,4,0.114,1,3,2281,1,hbcd-f016cfirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
628598.txt,https://www.autopartscanadaonline.ca,35,www.autopartscanadaonline.ca,28,0,ca,100,1,0.0101825,0.065510737,2,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,964,1471,1,autopartsanadaonline,0,0,0,0,0,1,0,1,0,4,0,1,1,0,0,0,0,0,1,47,9,29,187,10,201,1
8055085.txt,https://securespks-erv-webservice1193.de/auth/branch,52,securespks-erv-webservice1193.de,32,0,de,30.09412305,0.517241379,0.0326503,0.049288934,2,0,0,0,0,35,0.673,4,0.077,0,0,0,5,0.096,1,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249855.txt,https://www.twistr.com,21,www.twistr.com,14,0,com,100,1,0.5229071,0.059649861,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,515,1530,1,twistr,100,100,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,3,3,5,13,1,9,1
8000502.txt,https://caseid618241009528736.firebaseapp.com/,45,caseid618241009528736.firebaseapp.com,37,0,com,47.62600438,0.818181818,0.5229071,0.035990336,3,1,0,0,0,20,0.444,15,0.333,0,0,0,2,0.044,1,108,8125,1,caseid618241009528736firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
100691.txt,https://www.aarome.org,21,www.aarome.org,14,0,org,100,1,0.0799628,0.08040963,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,3571,7132,1,aarome,100,100,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,315,3,5,163,0,25,1
mw51339.txt,http://www.wikaba.com,20,www.wikaba.com,14,0,com,89.81818182,1,0.5229071,0.056398259,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,16,50,1,wikaba,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw9747.txt,http://www.gw.blocktrail.com,27,www.gw.blocktrail.com,21,0,com,76.31680123,0.846153846,0.5229071,0.055431313,3,2,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,16,93,1,gwblocktrail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw30011.txt,http://www.f0592127.xsph.ru,26,www.f0592127.xsph.ru,20,0,ru,55.28492647,0.923076923,0.0180132,0.015016966,2,2,0,0,0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,f0592127xsph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798574.txt,https://www.templechurch.com,27,www.templechurch.com,20,0,com,100,1,0.5229071,0.059013996,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1634,6920,1,templechurch,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,23,4,14,90,1,48,1
oph06142.txt,http://yzxlsc.com/wordpress/wp-includes/fonts/aupost/track/index2.php,69,yzxlsc.com,10,0,com,16.40982442,1,0.5229071,0.049956461,3,0,0,0,0,52,0.754,1,0.014,0,0,0,9,0.13,0,9,78,1,yzxlscwordpresswp-includesfontsauposttrackindex2php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144599.txt,https://www.watchyour.tv,23,www.watchyour.tv,16,0,tv,100,1,0.0019696,0.050909482,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,797,2818,1,wachyour,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27,12,8,10,1,11,1
617182.txt,https://www.linfograf.com,24,www.linfograf.com,17,0,com,100,1,0.5229071,0.058427334,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,628,1024,1,linfograf,100,100,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,20,2,4,25,1,11,1
mw66167.txt,http://www.shbc.pplink.club,26,www.shbc.pplink.club,20,0,club,61.58088235,0.636363636,0.0006227,0.042482212,4,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,8,41,1,shbcpplink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405705.txt,https://www.narrabri.atnf.csiro.au,33,www.narrabri.atnf.csiro.au,26,0,au,100,0.473684211,0.0100856,0.063312439,2,3,0,0,0,18,0.545,0,0,0,0,0,3,0.091,1,784,300,1,nrrbritnfcsiro,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5,11,29,4,249,1
8074932.txt,https://cloud.mymailwall.com/n/url?l=okcgntugaaaaaa&amp;u=http://nexvir.com/api/img/index.html,94,cloud.mymailwall.com,20,0,com,16.77535651,0.6875,0.5229071,0.055588465,3,1,0,0,0,65,0.691,0,0,2,1,0,11,0.149,1,7,102,1,cloudmymailwallnurl?l=okcgntugaaaaaa&amp;u=nexvirapiimgindexhtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558944.txt,https://www.chloramine.org,25,www.chloramine.org,18,0,org,100,1,0.0799628,0.068511822,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,552,586,1,chlamine,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,9,2,3,1,0,13,1
52089.txt,https://www.wwf.se,17,www.wwf.se,10,0,se,100,1,0.0040185,0.023033633,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,1870,31886,1,wwf,100,100,1,1,1,0,0,1,0,8,0,1,1,1,0,1,1,0,1,80,3,11,324,3,349,1
8013046.txt,https://bakq-6ee12.web.app/,26,bakq-6ee12.web.app,18,0,app,54.51591943,0.5,0.001502,0.037377062,3,1,0,0,0,12,0.462,3,0.115,0,0,0,3,0.115,1,108,8125,1,bakq-6ee12web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
410871.txt,https://www.sproutmentor.com,27,www.sproutmentor.com,20,0,com,100,1,0.5229071,0.066826838,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,889,9879,1,sproutmentor,100,100,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,26,22,19,102,0,124,1
8067561.txt,https://dev-64vnfff.pantheonsite.io/,36,dev-64vnfff.pantheonsite.io,27,0,io,69.80207721,0.625,0.0129268,0.048611815,2,1,0,0,0,22,0.611,2,0.056,0,0,0,4,0.111,1,141,161,1,dev-64vnfffpantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
8061483.txt,https://aol-103150.weeblysite.com/,34,aol-103150.weeblysite.com,25,0,com,66.72,0.80952381,0.5229071,0.045728331,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,20156,1,aol-103150weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
mw7480.txt,http://www.towncenterhotel.com,29,www.towncenterhotel.com,23,0,com,74.51523546,1,0.5229071,0.067143711,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19599.txt,https://www.us.jll.com,21,www.us.jll.com,14,0,com,100,0.666666667,0.5229071,0.050588989,3,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,5002,3065,1,usjll,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,135,3,7,146,0,183,1
8043606.txt,https://update20.godaddysites.com/,34,update20.godaddysites.com,25,0,com,52.71384615,0.714285714,0.5229071,0.051696917,3,1,0,0,0,21,0.618,2,0.059,0,0,0,3,0.088,1,30,115,1,update20godaddysites,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
697216.txt,https://www.snapper.co.nz,24,www.snapper.co.nz,17,0,nz,100,0.8,0.0019933,0.062905927,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,705,9381,1,sapperco,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19,14,22,116,3,121,1
540228.txt,https://www.leacock.ca,21,www.leacock.ca,14,0,ca,100,1,0.0101825,0.068847031,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,743,865,1,leaok,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1,3,3,0,8,1
843312.txt,https://www.ecolevol.de,22,www.ecolevol.de,15,0,de,100,1,0.0326503,0.064833719,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,298,3042,1,ecolevol,100,100,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,3,11,37,1,35,1
101602.txt,https://www.americanavalancheassociation.org,43,www.americanavalancheassociation.org,36,0,org,100,1,0.0799628,0.068924873,3,1,0,0,0,30,0.698,0,0,0,0,0,1,0.023,1,2453,15334,1,americanavalancheassociation,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,33,4,13,104,0,33,1
460597.txt,https://www.electrooptics.com,28,www.electrooptics.com,21,0,com,100,1,0.5229071,0.070910599,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1402,3544,1,electrooptics,100,100,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,32,9,12,184,0,47,1
600959.txt,https://www.webnoise.co.il,25,www.webnoise.co.il,18,0,il,100,0.818181818,0.0013543,0.066373099,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,960,794,1,webnoseco,0,0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,76,9,14,9,0,18,1
8072997.txt,http://dev-verificacion-itauweb-24-horas.pantheonsite.io/,57,dev-verificacion-itauweb-24-horas.pantheonsite.io,49,0,io,46.47230321,0.326086957,0.0129268,0.057907361,2,1,0,0,0,41,0.719,2,0.035,0,0,0,7,0.123,0,9,65,1,dev-verificacn-itauweb-24-horaspantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800259.txt,https://www.newsbizarre.com,26,www.newsbizarre.com,19,0,com,100,1,0.5229071,0.059621758,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1735,8047,1,newsbizarre,100,100,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,18,4,7,167,1,191,1
81518.txt,https://www.futilitycloset.com,29,www.futilitycloset.com,22,0,com,100,1,0.5229071,0.058327468,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,809,9381,1,futilitycloset,100,100,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,11,9,11,73,0,76,1
mw24746.txt,http://www.piratashost.top,25,www.piratashost.top,19,0,top,66.2585034,1,0.0002752,0.062952647,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw52752.txt,http://www.mail-nepalarmymil-np.gq,33,www.mail-nepalarmymil-np.gq,27,0,gq,43,0.65,0.000053,0.054917631,2,1,0,0,0,19,0.576,0,0,0,0,0,3,0.091,0,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165723.txt,https://www.kirchenzeitung.de,28,www.kirchenzeitung.de,21,0,de,100,1,0.0326503,0.049717221,2,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,672,9102,1,kirchenzeitung,100,100,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,35,30,21,110,1,40,1
7927256.txt,http://www.s.id/applicazionebnl,30,www.s.id,8,0,id,57.9674294,1,0.0014653,0.055237842,2,1,0,0,0,17,0.567,0,0,0,0,0,2,0.067,0,9,51,1,sapplicazionebn,0,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw34634.txt,http://www.ppxxmr.com,20,www.ppxxmr.com,14,0,com,78.54545455,1,0.5229071,0.044537679,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,41,112,1,ppxxmr,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8017841.txt,https://tbwcshop.com/centor-idimoas-unh-400x39.htm,49,tbwcshop.com,12,0,com,24.60581132,1,0.5229071,0.048702835,3,0,0,0,0,30,0.612,5,0.102,0,0,0,6,0.122,1,6,1086658,0,0,0,2.702702703,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0
62232.txt,https://www.kinetica.com,23,www.kinetica.com,16,0,com,100,1,0.5229071,0.067425606,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1077,9381,1,kinetica,100,100,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,37,18,39,115,20,159,1
634809.txt,https://www.paulettegreene.com,29,www.paulettegreene.com,22,0,com,100,1,0.5229071,0.066386563,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,535,1820,1,paulettegreene,100,100,0,1,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,24,6,11,36,1,72,1
oph05090.txt,http://debasishvictor192.github.io/fb_demo_pg.io,48,debasishvictor192.github.io,27,0,io,35.15481148,0.75,0.0129268,0.046622337,2,1,0,0,0,32,0.667,3,0.062,0,0,0,6,0.125,0,9,57,1,debasishvictor192githubfb_demo_pg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898931.txt,https://www.a2books.org,22,www.a2books.org,15,0,org,100,0.857142857,0.0799628,0.06081108,3,1,0,0,0,8,0.364,1,0.045,0,0,0,1,0.045,1,1009,11271,1,a2books,100,100,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,23,29,28,145,1,162,1
121756.txt,https://www.gjirokastra.org,26,www.gjirokastra.org,19,0,org,100,1,0.0799628,0.059844147,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,424,176,1,gjirokastra,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,2,3,0,3,1,1
m2w00280.txt,http://www.pentahousing.com,26,www.pentahousing.com,20,0,com,72.77777778,1,0.5229071,0.060475898,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,9,103,1,pentahousing,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1723.txt,https://www.steparu.com,22,www.steparu.com,15,0,com,100,1,0.5229071,0.063985895,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1464,786,1,steparu,100,100,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,43,19,29,214,18,35,1
495063.txt,https://www.benvan.co.uk,23,www.benvan.co.uk,16,0,uk,100,0.777777778,0.028555,0.058556396,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,240,170,1,benvanco,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,2,2,15,1,16,1
528365.txt,https://www.imaginetheatre.co.uk,31,www.imaginetheatre.co.uk,24,0,uk,100,0.882352941,0.028555,0.065228714,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,3948,14271,1,imaginetheatreco,0,0,1,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,48,2,12,83,15,65,1
8024255.txt,https://precioustalkativecertifications--reppro.repl.co/,55,precioustalkativecertifications--reppro.repl.co,47,0,co,34.37452844,0.75,0.0059772,0.062050023,2,1,0,0,0,43,0.782,0,0,0,0,0,4,0.073,1,198,869,1,precioustalkativecertifications--repprorepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
99453.txt,https://www.heathceramics.com,28,www.heathceramics.com,21,0,com,100,1,0.5229071,0.06722834,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,8594,4689,1,heathceramics,100,100,1,0,1,1,0,1,4,19,0,1,1,1,1,1,1,0,1,117,3,35,535,0,38,1
mw23301.txt,http://www.dyskurs.com.ua,24,www.dyskurs.com.ua,18,0,ua,70.20408163,0.727272727,0.0023239,0.04851734,2,2,0,0,0,11,0.458,0,0,0,0,0,2,0.083,0,9,50,1,dyskrscom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525463.txt,https://www.usimmigrationsupport.org,35,www.usimmigrationsupport.org,28,0,org,100,1,0.0799628,0.059503223,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,2327,18752,1,usimmigrationsuppt,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,30,32,26,202,0,213,1
560992.txt,https://www.ycsports.com,23,www.ycsports.com,16,0,com,100,1,0.5229071,0.061734112,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2233,672,1,ycsports,100,100,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,90,8,11,850,0,852,1
683684.txt,https://www.national.co.uk,25,www.national.co.uk,18,0,uk,100,0.818181818,0.028555,0.068077474,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,1515,1348,1,nationalco,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,4,0,7,14,25,32,1
684862.txt,https://www.radiomacondo.fm,26,www.radiomacondo.fm,19,0,fm,100,1,0.0004846,0.066364632,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,853,9381,1,radiomacondo,100,100,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,49,8,19,140,0,145,1
603627.txt,https://www.sethapter.com,24,www.sethapter.com,17,0,com,100,1,0.5229071,0.064767492,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,304,2311,1,sethapter,100,100,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,10,7,4,39,0,22,1
510863.txt,https://www.nightingale-collaboration.org,40,www.nightingale-collaboration.org,33,0,org,100,0.56,0.0799628,0.063272908,3,1,0,0,0,26,0.65,0,0,0,0,0,2,0.05,1,480,2669,1,nightingale-collabation,0,0,0,0,1,0,0,1,0,4,0,1,1,1,0,0,0,0,1,10,9,18,47,0,20,1
8005178.txt,https://zellepay9-1211c.firebaseapp.com/,39,zellepay9-1211c.firebaseapp.com,31,0,com,35.40582726,0.592592593,0.5229071,0.047134664,3,1,0,0,0,23,0.59,5,0.128,0,0,0,3,0.077,1,108,8125,1,zellepay9-1211cfirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
mw65973.txt,http://www.ocr.urlfb.co,22,www.ocr.urlfb.co,16,0,co,68.89264582,0.666666667,0.0059772,0.053837343,2,2,0,0,0,9,0.409,0,0,0,0,0,2,0.091,0,8,41,1,orurlfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79931.txt,https://www.navaltoday.com,25,www.navaltoday.com,18,0,com,100,1,0.5229071,0.061024908,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2357,9456,1,navaltoday,100,100,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,22,8,11,116,3,145,1
8029605.txt,https://miseajourespacedigital.firebaseapp.com/,46,miseajourespacedigital.firebaseapp.com,38,0,com,51.68690958,0.676470588,0.5229071,0.060545699,3,1,0,0,0,36,0.783,0,0,0,0,0,2,0.043,1,108,8125,1,miseajourespacedigitalfirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
865521.txt,https://www.blackstoneappliances.com,35,www.blackstoneappliances.com,28,0,com,100,1,0.5229071,0.062093361,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,561,609,1,blackstoneappliances,100,100,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,14,0,2,0,0,4,1
380961.txt,https://www.oldnorth.com,23,www.oldnorth.com,16,0,com,100,1,0.5229071,0.065156958,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1854,1957,1,oldnorth,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,23,4,12,121,4,131,1
804325.txt,https://www.londonsvenskar.com,29,www.londonsvenskar.com,22,0,com,100,1,0.5229071,0.062313859,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,3854,8047,1,londonsvenskar,100,100,1,1,1,0,0,1,0,8,1,1,1,1,1,1,0,0,1,241,29,20,379,1,408,1
58683.txt,https://www.cenhud.com,21,www.cenhud.com,14,0,com,100,1,0.5229071,0.060124698,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,599,3762,1,cenhud,100,100,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,22,3,6,75,3,10,1
145646.txt,https://www.bylt.org,19,www.bylt.org,12,0,org,100,1,0.0799628,0.049798435,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1233,10342,1,bylt,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,21,23,31,88,0,89,1
