FILENAME,websites,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
128075.txt,https://www.barcelonas.com,25,www.barcelonas.com,18,0,com,100,1,0.5229071,0.070330887,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,643,8047,1,barcelonas,100,100,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,15,4,5,368,0,384,1
541565.txt,https://www.mcarthurpubliclibrary.org,36,www.mcarthurpubliclibrary.org,29,0,org,100,1,0.0799628,0.053146272,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,320,1099,1,mcarthurpubliclibrary,100,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,14,1,0,0,2,20,1
781867.txt,https://www.wowu.jp,18,www.wowu.jp,11,0,jp,100,1,0.0230451,0.032338615,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,772,1660,1,wowu,100,100,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,29,3,7,86,0,17,1
178837.txt,https://www.niftyimages.com,26,www.niftyimages.com,19,0,com,100,1,0.5229071,0.05841266,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,574,299,1,niftyimages,100,100,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,28,1,4,37,0,20,1
mw10884.txt,http://www.myip.jacware.com,26,www.myip.jacware.com,20,0,com,62.68382353,0.666666667,0.5229071,0.057139042,3,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,9,71,1,myipjacware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8015773.txt,https://xqop-cd038.firebaseapp.com/,34,xqop-cd038.firebaseapp.com,26,0,com,37.80407627,0.681818182,0.5229071,0.047239624,3,1,0,0,0,20,0.588,3,0.088,0,0,0,3,0.088,1,108,8125,1,xqop-cd038firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw186019.txt,http://www.f0719334.xsph.ru,27,www.f0719334.xsph.ru,20,0,ru,60.84558824,0.923076923,0.0180132,0.016094467,2,2,0,0,0,7,0.259,7,0.259,0,0,0,2,0.074,0,9,44,1,f0719334xsph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw141773.txt,http://www.e2.xguvi.com,23,www.e2.xguvi.com,16,0,com,74.03846154,0.875,0.5229071,0.046658827,3,2,0,0,0,9,0.391,1,0.043,0,0,0,2,0.087,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820482.txt,https://ipfs.fleek.co/ipfs/bafybeif422ty2en5jsnlvf7treitkmstfkg4z6vbjtc5dxp3gmn2o6qeri,85,ipfs.fleek.co,13,0,co,17.24293023,0.6,0.0059772,0.03689078,2,1,0,0,0,61,0.718,12,0.141,0,0,0,4,0.047,1,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw14392.txt,http://www.chromeperfection.com,30,www.chromeperfection.com,24,0,com,71.26365698,1,0.5229071,0.06775768,3,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701212.txt,https://www.lakenona.club,24,www.lakenona.club,17,0,club,100,1,0.0006227,0.061503008,4,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,999,9381,1,lakenona,100,100,1,1,1,0,0,1,0,4,0,1,1,1,1,0,0,0,1,49,14,13,100,24,102,1
823012.txt,https://www.techfrugal.com,25,www.techfrugal.com,18,0,com,100,1,0.5229071,0.056486374,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,4135,456,1,techfrugal,100,100,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,510,0,267,1
735115.txt,https://www.listland.com,23,www.listland.com,16,0,com,100,1,0.5229071,0.060415099,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1210,9381,1,listland,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,17,9,20,211,5,226,1
604091.txt,https://www.vacationchannels.com,31,www.vacationchannels.com,24,0,com,100,1,0.5229071,0.06564706,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,681,9381,1,vacationchannels,100,100,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,17,20,36,64,3,80,1
op996.txt,http://visapprepaidedd5.web.app/,32,visapprepaidedd5.web.app,24,0,app,42.86111111,0.85,0.001502,0.046276091,3,1,0,0,0,21,0.656,1,0.031,0,0,0,3,0.094,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw163197.txt,http://www.86579.net,19,www.86579.net,13,0,net,65.18518519,1,0.0384199,0.021535711,3,1,0,0,0,2,0.105,5,0.263,0,0,0,1,0.053,0,11,119,1,86579,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
872887.txt,https://www.hudaclinic.org,25,www.hudaclinic.org,18,0,org,100,1,0.0799628,0.058708677,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,329,4805,1,hudaclinic,100,100,0,0,1,0,0,1,0,3,0,1,1,1,1,0,1,0,1,10,1,7,16,1,22,1
mw132850.txt,http://www.sharparak.cf,23,www.sharparak.cf,16,0,cf,79.12087912,1,0.0001858,0.052430311,2,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,8,49,1,sharparak,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809067.txt,https://www.midrange.com,23,www.midrange.com,16,0,com,100,1,0.5229071,0.064934303,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,284,353,1,midrange,100,100,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,3,7,6,0,35,1
mw76389.txt,http://www.integrity-roofers.com,31,www.integrity-roofers.com,25,0,com,72.04700062,0.588235294,0.5229071,0.063988909,3,1,0,0,0,18,0.581,0,0,0,0,0,2,0.065,0,2,2826,1,integrity-roofers,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
421625.txt,https://www.coinsqueens.com,26,www.coinsqueens.com,19,0,com,100,1,0.5229071,0.065579158,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2424,2392,1,insqueens,81.81818182,81.81818182,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,305,16,18,283,26,290,1
627831.txt,https://www.photopress.sk,24,www.photopress.sk,17,0,sk,100,1,0.0009815,0.059279746,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,152,697,1,photopre,80,80,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,8,6,0,3,1
652877.txt,https://www.kalkansecrets.com,28,www.kalkansecrets.com,21,0,com,100,1,0.5229071,0.063397153,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,988,614,1,kalkansecrets,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,24,1,18,34,1,13,1
444428.txt,https://www.visitkenosha.com,27,www.visitkenosha.com,20,0,com,100,1,0.5229071,0.060700464,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,4127,22861,1,visitkenosha,100,100,0,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,147,39,11,251,0,69,1
479161.txt,https://www.flygolotta.se,24,www.flygolotta.se,17,0,se,100,1,0.0040185,0.054031368,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,715,9381,1,flygolotta,100,100,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,41,37,78,2,87,1
mw159775.txt,http://www.111xxxxx.com,22,www.111xxxxx.com,16,0,com,57.7991453,1,0.5229071,0.02003492,3,1,0,0,0,7,0.318,3,0.136,0,0,0,1,0.045,0,9,42,1,111xxxxx,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513825.txt,https://www.alldeaf.com,22,www.alldeaf.com,15,0,com,100,1,0.5229071,0.062049566,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,3160,694,1,alldeaf,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,14,1,6,146,0,13,1
mw183691.txt,http://www.alessa-kw.com,24,www.alessa-kw.com,17,0,com,69.56889265,0.777777778,0.5229071,0.060952878,3,1,0,0,0,11,0.458,0,0,0,0,0,2,0.083,0,9,50,1,alessa-kw,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747800.txt,https://www.veneziaeventi.com,28,www.veneziaeventi.com,21,0,com,100,1,0.5229071,0.062561028,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,3109,30994,1,veneziaeventi,100,100,0,1,1,0,0,1,0,4,1,1,1,1,0,0,1,0,1,162,23,22,588,5,593,1
7504315.txt,http://sankyo-m.jp/pdfs/cs.html?email=cert@soc.tdc.dk,52,sankyo-m.jp,11,0,jp,20.21075494,0.875,0.0230451,0.054110797,2,0,0,0,0,35,0.673,0,0,1,1,0,8,0.192,0,21,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769604.txt,https://www.jobaaj.com,21,www.jobaaj.com,14,0,com,100,1,0.5229071,0.059349352,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,10080,332,1,jobaaj,100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,133,30,52,161,15,231,1
mw106885.txt,http://www.bullethood.com,25,www.bullethood.com,18,0,com,86.2585034,1,0.5229071,0.060053854,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,14,34,1,bullethood,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28898.txt,https://www.bourncreative.com,28,www.bourncreative.com,21,0,com,100,1,0.5229071,0.06511493,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,306,9381,1,bourncreative,100,100,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,10,4,3,21,0,23,1
8036545.txt,https://impost-shop.657664.xyz/n9b4afqe/xypf4g/7,47,impost-shop.657664.xyz,22,0,xyz,21.87655373,0.722222222,0.0017496,0.02885382,3,1,0,0,0,24,0.511,9,0.191,0,0,0,6,0.128,1,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612073.txt,https://www.hidrabell.com.br,27,www.hidrabell.com.br,20,0,br,100,0.769230769,0.0094423,0.055285309,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,8308,2046,1,hidraellcom,0,0,1,1,0,0,0,1,0,2,0,1,1,1,1,0,1,0,1,81,13,26,301,0,331,1
mw29554.txt,http://www.f0522877.xsph.ru,26,www.f0522877.xsph.ru,20,0,ru,60.84558824,0.923076923,0.0180132,0.014899678,2,2,0,0,0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,f0522877xsph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107804.txt,https://www.clinicsoftware.com,29,www.clinicsoftware.com,22,0,com,100,1,0.5229071,0.063732397,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,12146,967,1,clinicsoftware,100,100,1,0,0,0,0,1,0,2,0,1,1,1,0,1,1,0,1,30,9,29,269,5,333,1
703160.txt,https://www.lawrencekenshin.com,30,www.lawrencekenshin.com,23,0,com,100,1,0.5229071,0.061498093,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,2410,1342,1,lawrencekenshin,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,9,4,10,5,0,9,1
245110.txt,https://www.opentech.me,22,www.opentech.me,15,0,me,100,1,0.0036375,0.064160159,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1065,2010,1,opentech,100,100,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,65,15,18,57,1,73,1
707244.txt,https://www.sydneyunleashed.com,30,www.sydneyunleashed.com,23,0,com,100,1,0.5229071,0.055161569,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,756,9381,1,sydneyunleashed,100,100,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,35,6,9,89,1,92,1
562803.txt,https://www.mccanndogs.com,25,www.mccanndogs.com,18,0,com,100,1,0.5229071,0.066303819,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1490,2451,1,mccanndogs,100,100,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,24,17,17,82,3,32,1
408973.txt,https://www.sugarsaltmagic.com,29,www.sugarsaltmagic.com,22,0,com,100,1,0.5229071,0.061076501,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,975,9568,1,sugarsaltmagic,100,100,1,1,1,0,0,1,0,4,0,1,1,1,0,0,0,1,1,61,4,14,182,0,194,1
8058891.txt,https://yahoo-109861.weeblysite.com/,36,yahoo-109861.weeblysite.com,27,0,com,54.30139134,0.739130435,0.5229071,0.04590134,3,1,0,0,0,18,0.5,6,0.167,0,0,0,4,0.111,1,271,19760,1,yahoo-109861weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
515604.txt,https://www.cheshirefa.com,25,www.cheshirefa.com,18,0,com,100,1,0.5229071,0.062671476,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,3438,1163,1,cheshirefa,100,100,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,3,3,13,220,0,239,1
mw30660.txt,http://www.useridentity-confirm.info,35,www.useridentity-confirm.info,29,0,info,38.875,0.65,0.0075051,0.056221044,4,1,0,0,0,22,0.629,0,0,0,0,0,2,0.057,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw147194.txt,http://www.neo.dosyayukle.biz,29,www.neo.dosyayukle.biz,22,0,biz,44.5094217,0.785714286,0.0017975,0.051097593,3,2,0,0,0,16,0.552,0,0,0,0,0,2,0.069,0,20,528,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8061004.txt,https://aol-105416.weeblysite.com/,34,aol-105416.weeblysite.com,25,0,com,66.72,0.80952381,0.5229071,0.045682186,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,20818,1,aol-105416weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
mw66752.txt,http://www.h18257fe55bafce1a0d589476a994f0920.ws,47,www.h18257fe55bafce1a0d589476a994f0920.ws,41,0,ws,19.21110299,0.323529412,0.0003477,0.018670929,2,1,0,0,0,13,0.277,22,0.468,0,0,0,1,0.021,0,13,244,1,h18257fe55bafce1a0d589476a994f0920,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8058714.txt,https://mobile53-afcu.firebaseapp.com/,38,mobile53-afcu.firebaseapp.com,29,0,com,64.70868014,0.56,0.5229071,0.055114571,3,1,0,0,0,24,0.632,2,0.053,0,0,0,4,0.105,1,108,8125,1,mobile53-afcufirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
611763.txt,https://www.dreamsandcaffeine.com,32,www.dreamsandcaffeine.com,25,0,com,100,1,0.5229071,0.063625682,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,752,9381,1,dreamsandcaffeine,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,14,13,9,67,0,72,1
124474.txt,https://www.habitburger.com,26,www.habitburger.com,19,0,com,100,1,0.5229071,0.055258649,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1928,1242,1,habitburger,100,100,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,42,8,10,85,0,111,1
7969784.txt,https://www.ekie-nat.ekaste.ghbixl.top,37,www.ekie-nat.ekaste.ghbixl.top,30,0,top,35.2399737,0.318181818,0.0002752,0.056280906,3,3,0,0,0,21,0.568,0,0,0,0,0,4,0.108,1,8,46,1,ekie-natekasteghbixl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw204324.txt,http://www.bulltoolsbt.com,25,www.bulltoolsbt.com,19,0,com,66.66666667,1,0.5229071,0.057831107,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,15,155,1,bulltoolsbt,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804521.txt,https://www.tenisovysvet.cz,26,www.tenisovysvet.cz,19,0,cz,100,1,0.0036307,0.056300427,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1312,695,1,tenisovysvet,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,41,3,20,63,23,29,1
mw142207.txt,http://www.w3.puvmw.com,22,www.w3.puvmw.com,16,0,com,55.64738292,0.875,0.5229071,0.036396533,3,2,0,0,0,8,0.364,1,0.045,0,0,0,2,0.091,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7971038.txt,https://caixa.gerenciadorpj.xyz/gerencia,39,caixa.gerenciadorpj.xyz,23,0,xyz,29.03053977,0.736842105,0.0017496,0.055642542,3,1,0,0,0,28,0.718,0,0,0,0,0,3,0.077,1,11,83,1,caixagerenciadorpjgerenci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw163998.txt,http://www.mouserunner.net,26,www.mouserunner.net,19,0,net,82,1,0.0384199,0.064575767,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540306.txt,https://www.wedding411ondemand.com,33,www.wedding411ondemand.com,26,0,com,100,0.611111111,0.5229071,0.050057847,3,1,0,0,0,17,0.515,3,0.091,0,0,0,1,0.03,1,762,9381,1,wedding411ondemand,100,100,1,1,1,0,0,1,1,2,1,1,1,1,0,0,0,0,1,39,22,72,89,1,72,1
mw31j0218.txt,http://www.napthe.world,22,www.napthe.world,16,0,world,67.73504274,1,0.0002282,0.05507329,5,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,109,349,1,napthe,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,3,2,0,0,6,0
391044.txt,https://www.tehachapinews.com,28,www.tehachapinews.com,21,0,com,100,1,0.5229071,0.060346198,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,3370,9609,1,tehachapinews,100,100,0,1,1,0,0,1,0,2,0,1,1,1,0,1,0,0,1,86,5,41,164,1,37,1
118235.txt,https://www.angus-reid.com,25,www.angus-reid.com,18,0,com,100,0.6,0.5229071,0.06137302,3,1,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,859,767,1,angus-reid,100,100,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,1,7,0,19,1
mw155098.txt,http://www.rkkdlaw.com,22,www.rkkdlaw.com,15,0,com,80.44077135,1,0.5229071,0.049641546,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,11,85,1,rkkdlaw,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236576.txt,https://www.tnstatebank.com,26,www.tnstatebank.com,19,0,com,100,1,0.5229071,0.061731047,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,945,526,1,tnstatebank,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,2,3,7,97,2,22,1
643751.txt,https://www.ashh-collectables.com,32,www.ashh-collectables.com,25,0,com,100,0.764705882,0.5229071,0.062819845,3,1,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,969,5334,1,ashh-llectables,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,17,12,7,19,0,40,1
857675.txt,https://www.rmpwrestling.com,27,www.rmpwrestling.com,20,0,com,100,1,0.5229071,0.056369292,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,679,9381,1,rmpwrestling,100,100,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,7,65,44,84,0,104,1
mw28450.txt,http://www.kiue.me,17,www.kiue.me,11,0,me,71.42857143,1,0.0036375,0.052476505,2,1,0,0,0,5,0.294,0,0,0,0,0,1,0.059,0,3,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749462.txt,https://www.alliedpay.com,24,www.alliedpay.com,17,0,com,100,1,0.5229071,0.058681611,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,3715,8047,1,alliedpay,100,100,0,1,0,0,0,1,1,7,0,1,1,1,0,1,1,0,1,18,13,26,63,0,65,1
436831.txt,https://www.tal-oil.com,22,www.tal-oil.com,15,0,com,100,0.571428571,0.5229071,0.070399752,3,1,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,2190,9381,1,tal-oil,100,100,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,55,37,224,8,194,1
636331.txt,https://www.sunriseopals.com,27,www.sunriseopals.com,20,0,com,100,1,0.5229071,0.064154207,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1388,2677,1,sunriseopals,100,100,1,0,1,0,0,1,0,19,1,1,1,0,1,1,1,0,1,22,2,15,126,0,13,1
mw145274.txt,http://www.weareone-bh.org,26,www.weareone-bh.org,19,0,org,76.10294118,0.818181818,0.0799628,0.063266511,3,1,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,15,200,1,weareone-bh,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764666.txt,https://www.ppagla.org,21,www.ppagla.org,14,0,org,100,1,0.0799628,0.056071944,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,6950,14646,1,ppagla,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,71,4,15,104,0,14,1
163755.txt,https://www.01com.com,20,www.01com.com,13,0,com,100,1,0.5229071,0.059428587,3,1,0,0,0,5,0.25,2,0.1,0,0,0,1,0.05,1,1732,609,1,01m,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,33,15,6,23,0,43,1
8058279.txt,http://att-101435-107378.square.site/,37,att-101435-107378.square.site,29,0,site,57.89139913,0.541666667,0.0017656,0.031736094,4,1,0,0,0,13,0.351,12,0.324,0,0,0,5,0.135,0,13,113,1,att-101435-107378square,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7972960.txt,http://pees-panelllr-1.ml/tmo/unlock.html?type=mnemonic,54,pees-panelllr-1.ml,18,0,ml,21.09906463,0.666666667,0.0001306,0.056767148,2,0,0,0,0,38,0.704,1,0.019,1,1,0,6,0.148,0,170,262,1,pees-panelllr-1tmounlockht?type=mnemoni,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,6,0,5,0,0
44642.txt,https://www.globalknowledge.com,30,www.globalknowledge.com,23,0,com,100,1,0.5229071,0.056652801,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,495,1296,1,globalknowledge,100,100,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,29,3,20,54,13,24,1
462109.txt,https://www.nomadfactory.com,27,www.nomadfactory.com,20,0,com,100,1,0.5229071,0.065054796,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,398,506,1,nomadfactory,100,100,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,37,1,2,0,0,6,1
mw144181.txt,http://www.hbaa.law,19,www.hbaa.law,12,0,law,67.70833333,1,0.0000346,0.049278968,3,1,0,0,0,7,0.368,0,0,0,0,0,1,0.053,0,3,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw74295.txt,http://www.rashil.digital,24,www.rashil.digital,18,0,digital,77.27891156,1,0.0002235,0.05422926,7,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,3,103,1,rashil,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76112.txt,https://www.esrf.fr,18,www.esrf.fr,11,0,fr,100,1,0.0141483,0.047354106,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,962,386,1,esr,75,75,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,23,4,7,102,0,19,1
8017352.txt,https://wwvwcajatrujillope.com/,30,wwvwcajatrujillope.com,22,0,com,50.05389867,1,0.5229071,0.049650641,3,0,0,0,0,21,0.7,0,0,0,0,0,1,0.033,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80996.txt,https://www.dita-ot.org,22,www.dita-ot.org,15,0,org,100,0.714285714,0.0799628,0.068990985,3,1,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,745,1850,1,dita-ot,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,8,27,2,76,1
71815.txt,https://www.typotheque.com,25,www.typotheque.com,18,0,com,100,1,0.5229071,0.05521062,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,878,1887,1,typotheque,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,13,4,9,113,0,16,1
563568.txt,https://www.internest.am,23,www.internest.am,16,0,am,100,1,0.0002356,0.066685909,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,3261,2003,1,internest,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,102,19,35,183,15,191,1
mw156169.txt,http://www.dianany.com,21,www.dianany.com,15,0,com,82.09366391,1,0.5229071,0.062265288,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,9,50,1,dianany,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
